ID,code,author,title,subject,publisher,publication Date,format,notes,loaned to,date from,date to
5330,530,"hecht,eugene",schaum's outlines college physics,physics,mcgraw,2012,p/b,11th edition,,,
5331,398.23,"jones,t.
jones,terry",the saga of eric the viking,,,0,p/b,,,,
5332,398.22,"green,roger lancelot",king arthur and his knoghts of the round table,,puffin,0,pb,,,,
5333,940.5,"terraine,john",the mighty continent,"hitsory/europe
history",bbc,1974,h/b w wrapper,,,,
5337,540,"holyman,sam/scott,david/stutt,victoria",OCR AS/A level chemistry A  book 1,chemistry,pearson,2015,pb,,,,
5338,708,saatchi gallery,painters' painters,art/galleries,saatchi,2016,p/b,,,,
5339,YA,"pullman,philip",the shadow in the north,,point,0,p/b+plasticv wrap,,,,
5340,523.1,"hawkin,stephen",a brief history of time,astronomy/physics,bantam,1996,h/b + wrapper,,,,
5341,YA,"cormier,robert",in the middle of the night,fiction,,0,p/b,,,,
5343,428.64,"macandrew,richard",man hunt,graded reader,cambridge,2017,book,MP3 download available,,,
5345,428.62,"escott,john",england,geography/britain,oxford bookworms,2008,pb,audio download available,,,
5346,428.62,"escott,john",london,geography/britain,oxford bookworm,2008,p/b,audio download available,,,
5348,428.63,"vicary,tom",ireland,graded reader/ireland,oxford bookworms,2008,p/b,audio download available,,,
5350,428.64,"shakespeare,william",a midsummer night's dream,graded reader/drama/shakespeare,oxford bookworms,2014,p/b,witrh audio download,,,
5351,428.64,"lindop,christine",australia and new zeakand,graded reader/australia,oxford bookworms,2008,p/b,audio download available,,,
5352,428.64,"viney,brigit",the history of the english language,graded reader/language/english,oxford bookworms,2008,p/b,witrh audio download,,,
5353,428.64,"lindop,christine",the price of peace,graded reader/short stories/africa,oxford bookworms,2009,p/b,witrh audio download,,,
5355,541,"follows,d.i.",mastering essential pre-university physical chemistry,chemistry,periphyseos,2017,p/b,,,,
5356,530,"machacek,a.c/crowter,j.j",mastering essential pre-university physics,physics,periphyseos,2018,p/b,,,,
5358,530,"o'neil,mike",OCR AS/A level physics A 2,physics,pearson,2015,p/b,2nd edition,,,
5359,530,"adams,steve/clays,ken",revise ocr AS/A level physics revision guide,physics,pearson,2016,p/b,,,,
5362,MS786.2,"snell,keith",piano repertoire  level four,music,neil a.kjos music co,0,p/b,"includes;
j.s.bach,scarlatti,c.p.e.bach,haydn,clementi,mozart,beethoven and kuhlau",,,
5363,914.436,"hoog,simone/saule,beatrix",your visit to versailles,travel,art lys,2002,p/b,,,,
5364,909,"westwood,jennifer (editor)",the atlas of mysterious places,history,guild,1989,hb+ wrapper,,,,
5365,gcse530,"pople,stephen",complete physics for cambridge igcse,physics,cambridge,2014,p/b,3rd edition,,,
5367,425,"hashemi,louise/thomas,barbara",canbridge grammar for PET,,cambridge,2015,p/b,,,,
5369,GCSE574,"gannon,paddy",edexcel international GCSE biology,biology,cgp,0,p/b,,,,
5371,GF,"chadwick,elizabeth",the champion,fiction,sphere,2007,p/b,,,,
5372,425,"hopkins,diana/cullen,pauline",cambridge grammar for ielts,language,cambridge,2015,p/b,,,,
5373,741.6,"holmes,catherine.v.",how to draw cool stuff,art/illustration,library tales,2014,p/b,,,,
5374,741.6,"brazell,derek/davies,jo",understanding illustration,art,bloomsbury,2014,p/b,,,,
5375,741.603,"slade,catherine",the encyclopdeia of illustration techniques,art/illustration,quarto,1997,h/b+wrapper,,,,
5376,741.6,"slade,cathering",the manual of illustration techniques,art/illustration,a & c black,2003,p/b,,,,
5377,741.609,"zeegan,lawrence/roberts,caroline",understanding illustration,art/illustration,lawrence king,2014,h/b,,,,
5379,611,"winstone,robert",the skeleton,biology/human,dk,2016,h/b,,,,
5380,821.914,"hegley,john",uncut confetti,literature/english/poetry/late 20th century,methuen,2005,p/b,9780413775702,,,
5381,510.7,anon,AS-Level mathematics  exam board: OCR MEI complete revision & practice,mathematics,cgp,2011,p/b,"covers C1,C2,S1,M1 and D1",staff mr,17/06/2025,18/07/2025
5382,510.7,anon,A2-Level mathematics  exam board: OCR complete revision & practice,mathematics,cgp,2011,p/b,"covers C3,C4,S2 and M2",,,
5384,941.05,"deary,terry",the terrible tudors,history/britain/tudors,hippo,1996,p/b,,,,
5385,320.941085,sutcliffe.j.a. (editor),the sayings of winston churchill,politics,duckworth,1997,p/b,,,,
5386,942.02,"thorn,frank/thorn,caroline",domesday book 16,history/local interest/worcestershire,phillimore,1982,h/b w wrapper,,,,
5387,912,"flint,david",the satellite atlas,geography/atlas,belitha,1995,p/b,,,,
5388,808.4,"shiach,don",how to write assays,language,howtobooks,2009,p/b,2nd edition,,,
5389,813HEN,"henry,o.",new yorkers,graded reader,oxford,2000,p/b+cd,retold by diane mowatt,,,
5390,813.54,"atwood,margaret",the edible woman,literature/american/prose/late 20th c,virago,1998,p/b,,,,
5392,GCSE004,"watson,david/williams,helen",cambridge IGCSE computer science,computer science,hodder,2018,p/b,,,,
5393,822.33,"shakespeare,william",othello,literature/english/drama/elizabethan/shakespeare,arden,1997,p/b,9781903436455,,,
5394,822.33,"shakespeare,william",much ado about nothing,literature/english/drama/elizabethan/shakespeare,arden,2007,p/b,9781903436837,,,
5395,531,"barker,jess/barker,nathan/conway,michele/such,janet",A level further mathematics for OCR A,matrhematics,cambrisge,2017,p/b,,,,
5396,519.5,"kadelburg,vesna/wooley,ben",A level further mathematics for OCR A,mathematics,cambridge,2017,p/b,,,,
5397,759.06,"klingsohr-leroy,cathrin",surrealsim,art/painting/surrealism,taschen,2006,p/b,,,,
5398,759.06,"wilson,simon",surrealist painting,art/painting/surrealism,phaidon,1991,p/b,,,,
5399,759.06,"temkin,ann",abstract expressionism at the museum of modern art,art/painting,MOMA,2010,h'b,,,,
5400,540,"gent,dave/ritchie,rob",A level chemistry for OCR A,chemistry,oxford,2015,p/b,,fatemeh,11/11/2025,25/11/2025
5401,540,"holyman,sam/scott,david/stutt,victoria",Ocr AS/A level chemistry A  1 second edition,chemistry,pearson,2015,p/b,,,,
5402,540,"holyman,sam/scott,david/stutt,victoria",Ocr AS/A level chemistry A  2 second edition,chemistry,pearson,2015,p/b,,,,
5403,540.7,anon,"A level year 1 & AS
chemistry  exam board: OCR A",chemistry,cgp,2015,p/b,,,,
5405,YA,"dahl,roald",skin and other stories,,,0,pb,,,,
5406,YA,"morpurgo,michael",why the whales came,fiction yr,,0,,,,,
5407,530,"o'neill,mike",ocr AS/A level Physics A 1,physics,pearson,2015,p/b,2nd edition  book 1,,,
5408,813.54,"grisham,john",the king of torts,Fiction,century,2002,h/b,,,,
5409,813.54,"grisham,john",the king of torts,Fiction,century,1999,h/b,,,,
5410,575,"darwin,charles",the origen of the species,evolution,wordsworth,1998,p/b,,,,
5411,575,"darwin,charles",the voyage of the beagle,evolution/natural history,wordsworth,1997,p/b,,,,
5413,530,"hecht,eugene",schaum's outlines college physics,physics,mcgraw,2012,p/b,11th edition,,,
5415,574,"fullick,ann/locke,jo/bircher,paul",A level biology for ocr A year 2,biology,oxford,2015,p/b,,,,
5416,540,"ritchie,rob/gent,dave",A level chemistry for OCR A,chemistry,oxford,2015,p/b,,,,
5417,378,"heap,brian",HEAP 2021 : university degree course offers,education,trotman,2020,,,,,
5418,495.93,anon,mini dictionary english - thai,,,,p/b,,,,
5419,495.73,anon,english - korean & korean - english dictionary,language,si-sa elite,0,,,,,
5420,495.13,anon,oxford andvanced learner's english-chinese dictionary 7th edition,languages,,0,h/b,,,,
5421,895.6,"murray,giles",breaking into japanese literature,literature,kodansha international,2003,p/b,net link for download of sound files,,,
5422,428.62,"escott,john",new york,geography/united states,oxford bookworm,2008,p/b,audio download available,,,
5423,YA,"pullman,philip",the tiger in the well,fiction,point,2004,p/b w plastic wrapper,book 3 in the sally lockhart series,,,
5424,YA,"pullman,philip",the tin princess,fiction,point,2000,pb+plastic wrap,,,,
5425,574,"janisch,roman",overview of general biology,biology,masaryk university,2015,,"guide to the required knowledge of biology, with basic english terminology, for pre-medical course students.",,,
5426,574,"jones,mary/ fosbery, richard/ gregory, jennifer/ taylor,dennis",cambridge international AS and A level Biology coursebook,biology,cambridge,2014,pb,fourth edition,,,
5427,574.07,"fisher,michael",A level biology for ocr A,biology,oxford,2017,pb,,,,
5428,GCSE540,"gallagher,rosemarie/ingram,paul",complete chemistry for cambridge IGCSE,chemistry,oxford university press,2014,pb,third edition,,,
5429,833BOL,"boll,heinrich",the lost honour of katharina blum,german/prose,minerva,1997,pb,,,,
5430,823.912,"tolkien,j.r.r.",the lord of the rings part one,literature,harper collins,2001,p/b,,,,
5431,YA,"hoh,diane",nightmare hall pretty please,,,0,p/b,,,,
5432,YA,"dashner,james",maze runner,,,0,pb,,,,
5433,YA,"dashner,james",the death cure,,chicken house,2011,p/b,,,,
5434,823.914,"gaiman,neil",the graveyard book,,,0,,,,,
5435,YA,"kinney,",diary of a wimpy kid - the getaway,,,0,p/b,,,,
5436,YA,"king-smith,dick",paddy's pot of gold,,viking,1990,hb+wrapper,,,,
5437,YA,"collins,",the hunger games,,,0,p/b,,,,
5438,YA,"collins,suzanne",the hunger games - mocking jay,,scholastic,2010,p/b,,,,
5439,ref150.3,"colman,andrew m.",oxford dictionary of psychology,reference,oxford,2015,p/b,4th edition,,,
5441,823.92,"mackintosh,sophie",the water cure,literature/british/prose/21st c,penguin,2018,p/b,,,,
5442,100,"craig,edward",philosophy,philosophy,,0,,,,,
5443,823.912,"doyle,arthur conan",the lost world,,,0,,,,,
5444,150,"houston,john.p./hammen,constance/padilla,amado/bee,helen",invitation to psychology,psychology,harcourt brace,1983,p/b,third edition,,,
5445,150,"atkinson,rita.l/atkinson,richard.c/smith,edward.g/hilgard,ernest.r",introduction top psychology,psychology,harcourt brace,1987,p/b,,,,
5446,YA,"collins,suzanne",the hunger games: catching fire,,scholastic,2009,p/b,book 2 in the hunger games series,,,
5447,YA,"prince,alison",luck,,,0,,,,,
5449,914.24,"hodges, john,richard",wood norton hall,local interest/ worecestershire,private,2014,p/b,contains copious old photographs,,,
5450,770,"busselle,m",master photography,art/photography,,,h/b,,,,
5451,YA,"kenrick,joanna",baby father,fiction,barrington stoke,2007,p/b,,,,
5452,823.914,"dahl,roald",someone like you,Fiction,,1970,p/b,,,,
5456,GCSE530,"chada,gurinder/gardner,susan/bradley,malcolm/sunley.chris",cambridge igcse physics student book,physics,collins,2021,p/b,,,,
5457,428.61,,,,,0,,,,,
5458,428.61,,,,,0,,,,,
5459,823.914,"rushdie,salman",midnight's children,literature,vintage,1995,p/b,,,,
5460,823.914,"rushdie,salmanspark,",haroun and the sea of stories,literaure,granta,1990,Hb/w wrapper,,,,
5461,823.914,"spark,muriel",the prime of miss jean brodie,literature/english/prose/late 20th c,penguin,1985,pb,,,,
5462,823.914,"spark,muriel",a far cry from kensington,literature/english/prose/late 20th c,penguin,1989,pb,,,,
5463,823.914,"smith,stevie",novel on yellow paper,,penguin,1972,pb,,,,
5464,823.92,"ishiguro,kazuo",the remain,literature,randon house,1989,p/b,,,,
5465,821.8,"noakes,vivien",edward lear,literature/english/poetry/victorian,fontana/collins,1979,pb,,,,
5466,821.8,"lear,edward",the complete nonsense of edward lear,literature/english/poetry/victorian,,0,,,,,
5467,YA,"rowlands,jk",harry potter and the philosoper's stone,fiction,bloomsbury,2014,p/b,,staff er,26/06/2025,15/07/2025
5468,YA,"rowlands,jk",harry potter and the chamber of secrets,fiction,bloomsbury,2014,p/b,,staff er,26/06/2025,15/07/2025
5469,YA,"rowlands,jk",harry potter and the prisoner of azkaban,fiction,bloomsbury,2014,p/b,,staff er,26/06/2025,15/07/2025
5470,YA,"rowlands,jk",harry potter and the goblet of fire,fiction,bloomsbury,2014,p/b,,staff er,26/06/2025,15/07/2025
5471,YA,"rowlands,jk",harry potter and the order of the phoenix,fiction,bloomsbury,2014,p/b,,staff er,26/06/2025,15/07/2025
5472,YA,"rowlands,jk",harry potter and the half-blood prince,fiction,bloomsbury,2014,p/b,,staff er,26/06/2025,15/07/2025
5473,YA,"rowlands,jk",harry potter and the deathly hallows,fiction,bloomsbury,2014,p/b,,,,
5474,428.64,"leroux,gaston",the phantom of the opera,,penguin,2008,pb,re-told by coleen degnan-veness,,,
5476,943.086,"fest,joachim",the fact of the third reich,history,,0,p/b,,,,
5477,781,anon,gcse music,music,cgp,2003,p/b,,,,
5478,425,"crystal,david",rediscover grammar,language,pearson,2006,p/b,,,,
5479,620,"biesty,stephen",incredible cross sections,buildings/machines,DK,1992,h/b +wrapper,,,,
5480,909,"delf,brian/platt,richard",in the beginning,history,DK,1995,h/b + wrapper,,,,
5481,781.66,"watson,philip","bill frisell,beautiful",music,faber,2022,hb with wrapper,,,,
5482,574.07,,A_Level Biology OCR A,biology,CGP,2018,p/b,,,,
5483,491.79321,anon,english-ukranian  ukranian- english modern dictionary,ukranian,wkona,2015,h/b,,,,
5484,333.95,"spicer,john",biodiversity: a beginner's guide,biodiversity/ecology,one world,2021,p/b,,,,
5488,786.2ms,durnin/danes,learn to play beethoven,,,0,,,,,
5489,787.8ms,herfurth,a tune a day book 2,guitar,,0,,,,,
5490,GCSE330,"titley,brian/moynihan,sir dan",complete economics for cambridge igcse and o level third edition,economics,oxford,2018,pb,,,,
5491,GCSE574,"pickering,ron",complete biology for cambridge IGCE third edition,biology,oxford,2014,p/b,,,,
5492,GCSE004,"brown,graham/watson,david",cambridge igcse nformation and communication technology third edition,computing,hodder,2021,p/b,,,,
5493,GCSE004.07,"watson,david/williams,helen",cambridge igcse computer science,computing,hodder,2020,pb,,,,
5494,303.4,"fry,hannah",hello world,social change,penguin,2019,p/b,,,,
5495,428,"edmonds,william",guide to good english,language,kingfisher,1991,p/b,,,,
5496,YA,"ure,jean",dreaming of larry,,,0,,,,,
5498,612.3,"roach,mary",gulp,biology,oneworld,2013,p/b,,,,
5499,823.912,"peake,mervyn",titus groan,,vintage,1998,pb,,,,
5500,491.53,"zamankhani,maryam (compiled by)",english-farsi farsi-english combined dictionary,language,star,2024,p/b,,,,
5501,491.79321,"volobuyeva,katerina (compiled by)",english-ukranian ukranian-english combined dictionary,language,star,2023,p/b,,herman,18/11/2025,02/12/2025
5502,428.64,"beddall,fiona",steve jobs and the story of apple,graded reader,scholastic,2012,book,,,,
5503,YA,"gaarder,jostein",sohie's world,fiction,W&N,2015,p/b,,,,
5504,gcse574,"smith,mike et al",cambridge igcse biology student's book,biology,collins,2021,p/b,,,,
5507,530,"bone,graham et al",A Level physics for ocr book A,physics,oxford,2015,p/b,9780198352181,,,
5508,530,"johnson,keith et al",advanced physics for you,physics,oxford,2015,p/b,2nd edition,,,
5509,gcse530,"pople,stephen et al",cambridge IGCSE & O Level complete physics,physics,oxford,2021,p/b,fourth edition 9781382005944,,,
5511,813ste,"steinbeck,john",of mice and men,literature,barrington stoke,2023,p/b,super-readable edition,,,
5512,895.6,basho,the narrow road to the deep north and other travel sketches,literature,penguin,1968,p/b,,,,
5513,828.9202,"pickering,david",pocket jokes,humour,penguin,2006,p/b,,,,
5514,495.922321,"hoang,hoa",english-vietnamese vietnamese-english dictionary,dictionary,star,2011,h/b with wrapper,,,,
5515,941.03,anon,map of monastic britain. south sheet,history/maps,ordnance survey,1956,fold-out,,,,
5516,936.1,anon,map of roman britain,history,ordanance survey,1956,fold-out,"3rd edition
16 miles to one inch",,,
5517,941.01,anon,map of britain in the dark ages,,ordanance syrvey,1966,fold-out,a map of britain in the period between the end of the roman rule and the time of king alfred (approximately 400 A..D. to 870 A.D.),,,
5518,770,"cheung,victor",insta-perfect. Creative photography for social media today,photography/digital,viction:ary,2018,p/b,9789887850137 removed to art department,,,
5520,943.086092,"rees,laurence",the dark charisma of adolf hitler - leading millions into the abyss,hitler/germany/world war ii,ebury press,2013,p/b,9780091917654   donation,,,
5521,791.45BRA,"brandreth,gyles",odd boy out,arts and recreation/public performance/television,penguin,20220,p/b,9780241483756  donation,,,
5522,YA,"rowling,j.k.",harry potter and the philosopher's stone,young reader fiction,bllomsbury,2014,p/b,9781408855652  donation,,,
5523,770,"bowker,daniela",social photography,photography/mobile phone,ilex,2014,p'b,9781781579817  removed to art department,,,
5524,770,"bradford,jo",smart phone smart photography,photography/mobile phone art,cico,20180,p/b,9781782495628,,,
5525,150.7,anon,AS & Alevel psychology revision & practice,psychology/medicine,cgp,2019,p/b,9781782943303,,,
5527,GCSE300,"grant,susan",cambridge igcse and O level economics,economics,cambridge,2018,p/b,9781108440387,,,
5529,GCSE330,"cook,terry",exam success in economics for cambridge igcse and o level,economics,oxford,2019,p/b,9780198409762,,,
5531,158,"fraser,henry",the power in you,psychology,orion spring,2020,h/b w wrapper,9781841883366,,,
5533,gcse530,"pople,stephen et al",cambridge IGCSE & O Level complete physics,physics,oxford,2014,p/b,third edition 9780198399179,,,
5534,378,various authors,the times top 100 graduate employers,careers/higher education,high flyers,2024,h/b,9781916040151  the definitive guide to the leading employers recruiting graduates during 2024-2025,,,
5535,617.6,"rushworth,bethany/kanatas,anastasios (editors)",oxford handbook of clinical dentistry,dentistry,oxford,2014,p/b,9780198832171  7th edition,,,
5536,YA,"snicket,lemony",the bad beginning,Fiction,egmont,2001,p/b,a series of unfortunate events series,,,
5537,GCSE574,"PICKERING,RON/MARTINDILL,DAVID/NATH,MAMTA",cambridge IGCSE & O level complete biology fourth edition,biology,oxford,2021,p/b,9781382005760,,,
5538,428.61,"wakefield,rowena",maria's summer in london,graded reader. Elementary,oxford,2018,p/b,9780194022774,,,
5539,428.61,"brooke,helen",survive!,gradedeader elementary,oxford,2008,p/b,97801942306,,,
5540,428.61,"brooke,helen",mystery in london,graded reader elementary,oxford,2008,p/b,9780194234283,,,
